,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking,n_targets,n_merchants,n_submarines,seeds,max_samples,speed_sub,P_k,Lam_T,Lam_M,speed_target
1001,32.0,16276.181818181818,11.333333333333334,14217.60606060606,1.5454545454545454,19669.333333333332,1.4545454545454546,20236.0,0.3939393939393939,18558.60606060606,0.9696969696969697,21253.39393939394,0.0,17948.575757575756,0.0,18067.121212121212,0.45454545454545453,19746.272727272728,0.0,19638.363636363636,1.0,1.0,10.0,28.0,1.0,8.0,0.78,6.0,7.0,20.0
1002,84.0,4584.715447154472,39.80487804878049,4066.951219512195,13.772357723577235,4020.6260162601625,10.390243902439025,4586.211382113821,2.682926829268293,4940.048780487805,1.2439024390243902,5809.154471544715,1.6260162601626016,5715.235772357723,0.5853658536585366,6085.040650406504,0.8292682926829268,5607.268292682927,0.17886178861788618,5612.471544715447,1.0,1.0,10.0,21.0,1.0,18.0,0.44,18.0,29.0,10.0
1003,26.0,14907.727272727272,11.818181818181818,15280.878787878788,4.878787878787879,17182.363636363636,4.181818181818182,19996.696969696968,1.8181818181818181,21632.515151515152,1.2121212121212122,16128.272727272728,0.9696969696969697,18464.060606060608,0.0,20670.545454545456,0.0,15614.484848484848,0.0,21839.0,1.0,1.0,10.0,2.0,1.0,8.0,0.78,6.0,7.0,20.0
1004,31.0,14016.96875,8.9375,17584.0,6.0,17089.84375,1.0625,20420.875,0.625,15713.21875,0.4375,21717.71875,0.0,18403.5625,0.625,19899.71875,0.0,19133.78125,0.28125,20750.9375,1.0,1.0,10.0,26.0,1.0,8.0,0.78,6.0,7.0,20.0
1005,31.0,16451.8125,3.75,14043.46875,1.78125,16982.65625,2.5,21509.09375,0.5625,17726.5,0.53125,23351.46875,1.59375,17262.625,0.0,21646.1875,0.0,20535.75,0.0,22834.71875,1.0,1.0,10.0,14.0,1.0,8.0,0.78,6.0,7.0,20.0
1006,29.0,10989.542857142857,10.0,14798.514285714286,2.6285714285714286,17179.342857142856,3.2857142857142856,18349.8,1.2,18012.77142857143,0.6,15829.42857142857,0.4857142857142857,18670.914285714287,0.45714285714285713,18094.657142857144,0.0,16221.971428571429,0.0,19314.85714285714,1.0,1.0,10.0,30.0,1.0,8.0,0.78,6.0,7.0,20.0
1007,32.0,16852.763157894737,9.921052631578947,13931.894736842105,8.894736842105264,14509.447368421053,2.5,15654.342105263158,1.7894736842105263,13383.026315789473,0.0,14286.28947368421,0.0,16224.736842105263,0.0,13592.236842105263,0.0,16057.473684210527,0.0,15596.184210526315,1.0,1.0,10.0,4.0,1.0,8.0,0.78,6.0,7.0,20.0
1008,45.0,8192.949152542373,29.084745762711865,8597.440677966102,10.576271186440678,9758.118644067798,3.457627118644068,10195.305084745763,2.305084745762712,12045.728813559323,0.0,9516.830508474577,0.7457627118644068,11016.372881355932,0.0,11788.49152542373,0.0,12318.06779661017,0.0,12225.406779661016,1.0,1.0,10.0,19.0,1.0,7.0,0.28,8.0,12.0,14.0
1009,38.0,9980.788461538461,14.538461538461538,9171.461538461539,5.538461538461538,9312.26923076923,5.711538461538462,11294.557692307691,4.4423076923076925,11486.807692307691,0.4423076923076923,11564.346153846154,1.0384615384615385,12087.98076923077,0.40384615384615385,11991.903846153846,0.8076923076923077,13049.923076923076,0.0,15927.653846153846,1.0,1.0,10.0,6.0,1.0,7.0,0.28,8.0,12.0,14.0
1010,42.0,11848.25,17.729166666666668,10949.333333333334,5.4375,12327.020833333334,2.5,13136.229166666666,0.9583333333333334,13127.645833333334,0.4375,13129.229166666666,0.0,13746.5,0.0,15173.208333333334,0.0,16720.6875,0.0,14750.104166666666,1.0,1.0,10.0,18.0,1.0,7.0,0.28,8.0,12.0,14.0
1011,38.0,9980.788461538461,14.538461538461538,9171.461538461539,5.538461538461538,9312.26923076923,5.711538461538462,11294.557692307691,4.4423076923076925,11486.807692307691,0.4423076923076923,11564.346153846154,1.0384615384615385,12087.98076923077,0.40384615384615385,11991.903846153846,0.8076923076923077,13049.923076923076,0.0,15927.653846153846,1.0,1.0,10.0,6.0,1.0,7.0,0.28,8.0,12.0,14.0
1012,30.0,11623.270833333334,14.0,11190.645833333334,11.25,11027.729166666666,5.25,13160.208333333334,1.6875,14679.041666666666,1.6875,10678.979166666666,1.1666666666666667,14757.1875,0.0,14597.395833333334,0.0,15135.791666666666,0.0,15233.9375,1.0,1.0,10.0,22.0,1.0,7.0,0.28,8.0,12.0,14.0
