,num_t,num_m,num_s,seed,max_samp,speed_s,P_k,Lam_T,Lam_M,speed_t,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking
311,1,1,10,1,1,16,0.66,6,0,13,166,28744.166666666668,50.92857142857143,30045.630952380954,7.5,16940.154761904763,2.142857142857143,38249.880952380954,1.0,11324.357142857143,0.17857142857142858,18718.059523809523,0.17857142857142858,15420.27380952381,0.07142857142857142,50535.97619047619,0.0,59523.80952380953,0.17857142857142858,31900.238095238095
312,1,1,10,27,1,16,0.66,6,0,13,146,38850.93243243243,46.54054054054054,38686.7972972973,7.581081081081081,38455.44594594595,3.891891891891892,33619.04054054054,0.32432432432432434,28487.283783783783,0.16216216216216217,31125.837837837837,0.20270270270270271,49017.32432432433,0.20270270270270271,17152.202702702703,0.0,67567.56756756757,0.013513513513513514,34829.09459459459
313,1,1,10,16,1,16,0.66,6,0,13,165,27530.22891566265,40.506024096385545,28007.072289156626,6.36144578313253,19994.939759036144,3.9156626506024095,33038.8313253012,0.5421686746987951,29009.036144578313,0.14457831325301204,43270.469879518074,0.012048192771084338,57235.0,0.6506024096385542,51604.10843373494,0.024096385542168676,39489.1686746988,0.012048192771084338,58761.34939759036
314,1,1,10,12,1,16,0.66,6,0,13,147,30877.4,31.733333333333334,40303.333333333336,8.4,24111.666666666668,3.84,35898.08,2.04,45661.36,0.2,58279.49333333333,0.05333333333333334,61618.16,0.013333333333333334,52348.58666666667,0.0,66666.66666666667,0.0,66666.66666666667
315,1,1,10,25,1,16,0.66,6,0,13,147,31546.37837837838,73.78378378378379,31865.472972972973,5.108108108108108,38866.87837837838,2.972972972972973,40585.2972972973,0.972972972972973,33762.66216216216,0.43243243243243246,17517.62162162162,0.8918918918918919,45145.04054054054,0.08108108108108109,30281.594594594593,0.05405405405405406,60423.08108108108,0.013513513513513514,46777.04054054054
316,1,1,10,13,1,16,0.66,6,0,13,172,28347.068965517243,43.49425287356322,29140.954022988506,4.666666666666667,26486.931034482757,3.1724137931034484,26625.724137931036,1.471264367816092,27723.74712643678,0.6896551724137931,42104.90804597701,0.5172413793103449,45591.942528735635,0.20689655172413793,41448.65517241379,0.011494252873563218,9129.67816091954,0.04597701149425287,40778.333333333336
317,1,1,10,25,1,16,0.66,6,0,13,147,31546.37837837838,73.78378378378379,31865.472972972973,5.108108108108108,38866.87837837838,2.972972972972973,40585.2972972973,0.972972972972973,33762.66216216216,0.43243243243243246,17517.62162162162,0.8918918918918919,45145.04054054054,0.08108108108108109,30281.594594594593,0.05405405405405406,60423.08108108108,0.013513513513513514,46777.04054054054
318,1,1,10,9,1,16,0.66,6,0,13,169,29824.54117647059,30.91764705882353,26814.235294117647,10.623529411764705,35717.64705882353,4.776470588235294,33001.94117647059,0.5882352941176471,11787.117647058823,1.411764705882353,46518.76470588235,0.21176470588235294,40749.55294117647,0.17647058823529413,39080.117647058825,0.0,58823.529411764706,0.07058823529411765,15397.976470588235
319,1,1,10,24,1,16,0.66,6,0,13,161,33117.51851851852,26.074074074074073,23375.197530864196,4.012345679012346,25793.444444444445,1.037037037037037,41865.358024691355,1.7777777777777777,45724.148148148146,0.7407407407407407,25885.617283950618,0.14814814814814814,57300.567901234564,0.345679012345679,36969.96296296296,0.012345679012345678,8847.444444444445,0.0,61728.39506172839
320,1,1,10,11,1,16,0.66,6,0,13,164,28045.927710843374,29.518072289156628,33485.361445783135,8.674698795180722,19457.734939759037,5.783132530120482,15702.132530120482,0.18072289156626506,32250.75903614458,0.2891566265060241,43402.8313253012,0.3373493975903614,49397.156626506025,0.012048192771084338,17985.277108433736,0.07228915662650602,32459.98795180723,0.0,60240.96385542169
321,1,1,10,23,1,16,0.66,6,0,13,163,32024.658536585364,29.451219512195124,33566.28048780488,9.75609756097561,21033.146341463416,7.902439024390244,30921.146341463416,1.6585365853658536,23799.817073170732,0.34146341463414637,14107.134146341463,0.04878048780487805,60942.743902439026,0.012195121951219513,35192.89024390244,1.024390243902439,24471.634146341465,0.07317073170731707,41533.01219512195
322,1,1,10,21,1,16,0.66,6,0,13,176,29418.483146067414,38.235955056179776,27790.157303370786,2.595505617977528,19023.022471910113,5.056179775280899,26934.573033707864,1.348314606741573,29026.23595505618,0.0898876404494382,8598.662921348314,0.3146067415730337,14550.561797752809,0.5056179775280899,17203.73033707865,0.0449438202247191,55959.786516853936,0.0449438202247191,51197.393258426964
323,1,1,10,15,1,16,0.66,6,0,13,201,23128.63725490196,27.568627450980394,22514.745098039217,7.647058823529412,22060.803921568626,1.5,25127.62745098039,1.0980392156862746,28980.598039215685,0.0784313725490196,10141.833333333334,0.0,49019.60784313725,0.0,49019.60784313725,0.4411764705882353,24716.029411764706,0.00980392156862745,21228.803921568626
324,1,1,10,28,1,16,0.66,6,0,13,154,30706.01282051282,34.62820512820513,35570.153846153844,9.5,41528.85897435898,2.3076923076923075,42186.307692307695,2.1923076923076925,45842.11538461538,0.6410256410256411,17166.0,0.07692307692307693,32079.833333333332,0.05128205128205128,33409.0,0.0,64102.5641025641,0.01282051282051282,11049.961538461539
325,1,1,10,2,1,16,0.66,6,0,13,178,25072.366666666665,32.08888888888889,33361.433333333334,3.611111111111111,34349.98888888889,3.2,12190.933333333332,2.4444444444444446,33909.0,1.6,26660.066666666666,0.011111111111111112,28988.67777777778,0.26666666666666666,44679.07777777778,0.06666666666666667,55535.27777777778,0.0,55555.555555555555
326,1,1,10,26,1,16,0.66,6,0,13,154,30947.76923076923,37.02564102564103,24084.346153846152,10.256410256410257,34188.166666666664,2.3076923076923075,32271.166666666668,0.358974358974359,8103.692307692308,0.3076923076923077,54011.243589743586,0.358974358974359,42437.38461538462,0.01282051282051282,23934.615384615383,0.358974358974359,54765.92307692308,0.07692307692307693,60040.07692307692
327,1,1,10,14,1,16,0.66,6,0,13,142,32212.277777777777,46.125,29800.416666666668,16.333333333333332,34366.958333333336,3.8333333333333335,32283.01388888889,0.6944444444444444,59404.625,0.20833333333333334,26498.027777777777,0.8333333333333334,37489.90277777778,0.5555555555555556,50675.208333333336,0.16666666666666666,10844.458333333334,0.05555555555555555,68532.93055555556
